Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
293262,B001EO772A,A1PW37FCWBWDNP,"GCF ""video_meister_2""",0,0,5,1307404800,Best coffee - easy on my stomach,We have been drinking Cafe Altura for over 10 years.  Mild on the stomach with the best flavor ever.  Subscription to Amazon is the best price in the whole world.
293263,B001EO772A,A3LUGKL2GPDAF3,Marie Saratoga,0,0,5,1301097600,Cafe Altura ground coffee,A great coffee in pre ground. I don't have a coffee grinder but I like organic coffees.<br />This one satisfies my coffee requirements and Subscribe and Save is great !
293264,B001EO772A,A1IHMB2JWSFKW2,T. Anderson,0,0,5,1272585600,Yummy coffee!,"This coffee is very good tasting.  I'm trying to go more organic and I like this coffee more than others I've tried.  I only wish it was in a more air tight container (the flavor tends to change after a week or so of opening).  The regular roast is smooth and mild.  It doesn't have a jolt of caffeine that makes me jittery, just a gentle effect (but I don't brew it strong).  I like that I'm not getting chemicals and pesticides (which are readily absorbed into coffee beans)."
293265,B001EO772A,A3GKVIEYNIBNPY,John Hisey,3,5,1,1241395200,Stick with Starbucks,I was disappointed after reading the reviews - I expected better. I'm going back to Starbucks Mexican Shade Grown organic or Seattle's Best - both of which I look forward to in the morning - even though they cost a bit more.
293266,B001EO772A,A7XF4O0PG30EE,J. Soltis,2,4,1,1226448000,Like Strong Tea,"We like a good tasting regular or breakfast blend in our house. Nothing so strong that it leaves you with an upset stomach. Lately, we've been trying a variety of the organic coffees offered on Amazon. Unfortunately, this on was a major disappointment. It's more like strong tea. Our standard measure, with a fine grind, is 6 standard tablespoon sized scoops for a 12 cup drip coffee maker. This coffee was so weak that it didn't even taste like coffee. The second pot, I used 10 scoops, which was a little better, but still had no distinctive coffee aftertaste. If I have to do that, it's a poor value. Our baseline is the Dunkin Donuts regular ground coffee, which smells and tastes like a good cup of Joe. Since coffee cannot be returned, I have to purchase something to mix with this at home, or give it away (I don't know anyone that would want it if I don't like it)."
293267,B001EO772A,AGJN1KQAZPNTG,D. Archer,0,1,4,1212624000,Decent coffee - good price,"The taste is decent, though a bit weak for my taste.  Price is really good, however, particularly for organic & environmentally friendly coffee."
293268,B001DTKJZ8,A294UGTN7BB00Y,R. Fahey,0,0,5,1324857600,Great Amazon service,I received the 2010 harvest which is less expensive than what I paid for - but it was a gift and too late for me to return it now.  I'm very dissapointed.  UPDATE- Amazon took care of this issue immediately and is  sending the correct year.  Awesome customer service!
293269,B004N5J43C,A27E0EQWE37LDB,"Designer Label Clothing ""L. Alexander""",0,0,5,1343520000,"I have been buying and drinking this water since i found it on a trip to Amarillo, Texas","I was in Amarillo, Texas to attend a family wedding and went to a health store there to buy my Fiji water and when i could only find a few bottles of our water i started looking at the other water and found REAL WATER. I read the label and it sounded good so we bought all they had and took it to our hotel room.<br /><br />With the very first bottle, i could taste a difference in this water versus any brand i have ever had. I have been a bottled water drinker for many, many years. This water makes a difference.<br /><br />I have been ordering this from the company and from Amazon and have asked for Whole Foods to carry it but for some reason they have not chosen to do so. I am so glad that Amazon is carrying this water.<br /><br />I feel better drinking this. I am hoping to lose some weight and get even healthier  on this water, but so far have only lost a small amount."
293270,B0036Q8WSW,A2W4ILJY6L6XAA,donnad,6,6,5,1343865600,Excellent!,"Bought these for the first time and absolutely love them. They arrived the next day after shipping, well packed and well frozen. The shipping company even called to confirm my address for delivery. Cooked the first package today and served with drawn butter. I chose the boiling water method. Bring the water to a boil and insert the langostinos and only cook 2-3 minutes if thawed; 5 minutes if frozen. Don't overcook or they will be tough and dry. I have a bad habit of overcooking fish thinking that it must need more time. It is so worth the money and I will be ordering these again."
293271,B0036Q8WSW,A13OSP6QE1NIOY,"P. Murphy ""Pam Murphy,M.S.,RRT""",2,2,5,1335484800,YUM!,I order langostino lobster from Giovanni's every year. Great service! They arrive overnite and well packed. I love langostinos steamed with butter. It's almost birthday-time and I can't wait!
293272,B0008IUUTA,A3UQ4VYFAEZCFM,A. Jenshel,1,2,5,1246665600,Very good,"This is an exceptional artisan-made product. If you can't tell the difference between this and the pasta you buy at the supermarket which costs one fifth of the price, then for you I have only pity. This is for foodies who understand the difference and are prepared to pay for it."
293273,B001EPQ0FE,A1RIZ330QGQTU5,David Burrell,1,1,4,1337904000,"Smooth, but bland.","The coffee beans that I normally order from Amazon are different varieties of  Eight O'Clock coffees. But I did add this Copper Moon Hazelnut coffee last week to my regular order of  Eight O'Clock coffee just to try it out.<br /><br />The Copper Moon Hazelnut coffee arrived well sealed in a plastic bag, but was lacking that smell of fresh coffee beans when the bag is first opened, and after they are ground. The coffee beans are a light brown with no sign of any oily sheen on them. They also lack the stronger coffee taste of the regular Eight O'Clock beans that I have ordered.<br /><br />It is a smooth light roast, not a medium roast, with no hint of a chemical or burnt taste, compared to some other flavored coffee beans that I've tried, and is a good sipping coffee.  The Hazelnut flavoring is slight, but you are aware that it is there. My wife prefers it to the stronger medium roast taste of the Eight O'Clock coffees I buy, but for me it is a bit too bland.<br /><br />If you wish to have a smooth tasting morning cup of light bodied coffee without any annoying aftertaste, then this might be the coffee for you, but I prefer a stronger coffee taste from my coffee beans."
293274,B000WFIQW2,A2NS9PGSGNNLMK,"The Mom ""bessie1980""",0,0,5,1331251200,Healthy Kitty!,"We love this cat food. When we first got our cat (he was a stray Siamese kitten), I got him a bag of Special Kitty just until I could figure out which food was best. We switched immediately to By Nature Kitten formula, and after one bag of that, switched again to the By Nature Adult food. He took to it instantly. His fur is beautiful - even though he's an outdoor cat, full of energy, slender, and not an ounce too much fat on him at all. Sadly the stores here don't carry it anymore, so I've resorted to buying it online - which saves on gasoline for my car, at least! I've used both Amazon and Wag dot com. I think I prefer Wag (a bit cheaper). An excellent food!"
293275,B000WFIQW2,AL1TOKID5E2UQ,Fae,0,0,5,1329436800,Take care of you Kittys,"Out of all the cat foods we have tried this is the healthiest. My daughter worked for Petsmart and loves all animals and did a lot of research on cat foods and what is needed in their diets. This is the best we have found. Iams , and Science Diet, these all have fillers .Blue Buffalo made them fat and lazy and anything you buy at the stores like Walmart, grocery, even some of the feed stores are the worst food you can feed your cats they all have corn one of the worst things for you or you cat , think about it they fatten pigs with it, fillers and not at all healthy for them . People just don't get it , they wouldn't eat just foods that contain fat and sugars and junk as a staple why do you give your animals crap! Yes, it costs more but our cats only go to the vet for shots. they have healthy teeth no hairballs they maintain a good safe weight and they are older cats but they play all the time still.So, take good care of your pets we are all they have and they depend on us."
293276,B003SDIWU6,A97S478A8THFU,T. Martin,4,4,5,1324425600,Just perfect,My honey is from Trinidad and he told me what kind to search for. This curry is exactly what reminds him of home! Thank you!
293277,B003SDIWU6,A2RHP5RD8X6OIK,shud,1,1,5,1330387200,Great!,Produce exactly as described and in great shape. I recieved the item promptly and without any difficulties. I would absolutely recommend to others and order for myself again! Thanks!
293278,B007C64ABK,A1NCCYZ93D52YP,locard16309,0,0,5,1335398400,Best stuff ever !,"I first tried this on a flight with ice cubes. I thought it was delicious. Then after landing we bought several bottles and put them in the freezer and had drinks later that night, i was addicted from that moment. Its sweet but not sickly so and the french vodka imparts a velvet smoothness that compliments the blood oranges and passion fruit to perfection."
293279,B005Q8BKXW,AT3URZZ16M6XW,R. B. Johnson,0,0,3,1346716800,Not what I was expectinig,"Taste ok, a bit dry with the pecans.  I really liked the almond protien bars, thought these were protien bars too.  Have some but not the level of proteins I was looking for."
293280,B005Q8BKXW,A193VX83O4PK6D,Angeleyes,0,2,5,1335830400,Excellent bars,"Happened to try these out at a local event. Bill Aossey(Midamar foods) had got a few cases just for giving away(bless him)...<br />I'm usually skeptical about trying out cereal/protein bars due to the amount of refined sugar/fat/processed stuff in it. But these were unusually good. I usually have this for dessert though, well thats just me I guess being the low carb person I am, but these bars were really good, they tasted great, and had healthy stuff in it. My other favorite is the Almond milk chocolate flavor. The Almond cranberry protein bar seems to be pretty good too, but beware of the coconut bars (mango-coconut, dark chocolate-coconut, etc) not only do they taste bad but they're full of sugars and loaded with saturated fats. The date-walnut bar was good but too sweet, understandably with the amount of dates in it(the whole bar was mostly made of dates) but a good snack for diabetics with hypoglycemic tendencies.<br />My only complain is the pricing...they're so expensive."
293281,B000ILILM0,A2P4NIUKSBF0TN,"Suzzanna ""suzzanna""",0,0,5,1298419200,I can't believe they're gluten-free!!!,"These cookies are delicious. No one would EVER know they're gluten-free. I'm used to giving up taste, texture or both when I buy or make gluten-free foods, but these are as good as any packaged chocolate chip cookie. In fact, they're better than most I've tried. They're not dry and hard like a lot of packaged cookies. I highly recommend them."
